sig_id,cp_type,cp_time,cp_dose,g-0,g-1,g-2,g-3,g-4,c-0
id_0e1a738a4,trt_cp,48,D2,0.1715,-0.4043,1.512,0.7003,-0.2187,-2.744
id_0e2057305,trt_cp,24,D1,-0.5593,-0.1531,0.3291,-0.2987,0.503,-0.5703
id_0e2275d51,trt_cp,48,D1,0.7838,-0.9398,1.315,-0.6515,0.0443,0.8259
id_0e244bcba,trt_cp,72,D2,-0.1878,0.8438,0.0132,0.5574,0.6208,0.8123
id_0e25002a5,trt_cp,48,D1,0.397,0.1867,-0.0369,0.375,0.476,-1.128
id_0e2a093d6,trt_cp,48,D2,0.0261,-0.4121,-0.4999,4.586,-0.6172,0.8745
id_0e2d14852,trt_cp,48,D1,0.3719,-0.8845,0.1495,0.3043,0.8577,0.8
id_0e30fa14a,ctl_vehicle,48,D2,0.5049,-0.7291,-0.4306,0.2167,0.8181,-0.1058
id_0e3317fa8,trt_cp,24,D2,-0.2185,-0.1461,0.7836,0.1875,-0.0814,0.9497
id_0e381ac0b,trt_cp,24,D2,-0.4273,-0.3417,-0.17,-0.0994,0.0851,0.1177
id_0e3cf8f6a,ctl_vehicle,72,D2,0.3579,0.6823,-0.1717,0.6006,0.5619,0.7468
id_0e406de1f,trt_cp,48,D2,-0.1305,-0.2791,-0.3676,0.4738,0.296,0.2865
id_0e4247520,ctl_vehicle,24,D1,0.123,-1.126,-0.589,-0.1768,-1.116,0.1332
id_0e437ad7f,trt_cp,72,D1,0.1512,0.6465,1.146,-0.2955,-0.8474,0.3319
id_0e4667276,trt_cp,24,D1,0.2117,-0.7384,0.3269,-0.0594,0.4511,0.6804
id_0e4780af7,trt_cp,72,D1,-0.0078,-0.107,0.6892,-0.5059,0.9474,-0.4237
id_0e4827107,trt_cp,72,D1,-0.188,0.5406,-0.0819,0.1143,0.1439,-0.3592
id_0e4c7b294,trt_cp,48,D1,-0.2566,0.3451,-0.0174,0.0708,1.242,-0.2914
id_0e4d6238d,trt_cp,48,D1,-0.9454,1.29,-1.465,0.1386,0.1754,0.1807
id_0e4db9817,trt_cp,24,D1,1.414,0.2326,-1.128,-0.1362,-1.243,-0.557
id_0e55b9db4,trt_cp,48,D2,-0.4014,0.2516,0.271,0.0019,0.4371,-1.459
id_0e5a2a13a,trt_cp,72,D1,-0.0098,0.1672,1.538,0.7254,-0.2088,0.5727
id_0e5d30b98,trt_cp,24,D2,-0.7506,-0.0542,-0.5513,-0.7059,0.2312,-0.1251
id_0e5f7dfed,trt_cp,24,D1,0.3327,0.0906,1.102,0.4651,1.125,0.7473
id_0e5ff207b,trt_cp,72,D1,-0.7326,-0.6528,0.0647,0.0062,-0.8258,-0.6745
id_0e60c5166,trt_cp,72,D2,-0.2155,0.4649,-0.5813,-0.6815,-0.2695,-0.2312
id_0e68cbbb8,trt_cp,72,D2,0,0.8438,0.4109,0.2124,-0.6343,-4.479
id_0e6aacd47,trt_cp,72,D2,0.1529,0.4273,-0.0964,0.2775,-0.2055,0.5748
id_0e6af6848,trt_cp,24,D2,1.407,-0.9739,0.6414,-0.7685,-0.3593,1.09
id_0e716a600,trt_cp,72,D1,-0.5226,-0.5986,-0.1912,-0.5106,0.0859,-0.7695
id_0e79dd3f5,trt_cp,24,D2,-0.0018,-0.3946,0.2542,-0.9068,0.1477,0.5347
id_0e7d99d0f,trt_cp,72,D1,-0.1712,0.4008,-0.5587,0.0054,0.7602,1.006
id_0e7e44614,trt_cp,24,D1,-0.8158,0.387,-1.222,0.8829,-0.09,0.4931
id_0e80d1689,trt_cp,48,D1,-0.6747,-0.6137,0.0568,-0.4634,0.3661,0.0335
id_0e82e1b55,ctl_vehicle,24,D1,0.0053,-0.4089,1.224,-0.2061,-0.0585,0.3958
id_0e837d1f2,trt_cp,48,D2,-0.1113,0.7691,0.5044,-0.3751,-0.3864,-1.29
id_0e8cd2120,trt_cp,72,D2,1.132,0.1889,0.4724,-1.004,-0.1675,0.2743
id_0e8d014a5,trt_cp,24,D1,-0.5248,-0.9721,3.292,-0.7837,-0.0163,0.6056
id_0e90a9206,trt_cp,24,D1,0.1143,0.3201,1.281,-0.6156,1.447,-0.5256
id_0e97d6426,trt_cp,72,D1,-0.1049,-0.106,0.1557,-0.4411,-1.05,0.207
id_0e9bb4ccf,trt_cp,24,D1,0.2804,-0.2933,0.3713,-0.1194,-0.6868,-0.279
id_0e9f5ab52,trt_cp,72,D2,0.0795,-0.1845,-0.6017,0.9796,-0.2883,-0.499
id_0e9fa3909,trt_cp,72,D1,0.2927,0.617,0.9285,-0.5197,-0.2972,-0.5675
id_0ea0ede5e,ctl_vehicle,48,D1,-0.5737,0.0762,-0.0313,0.376,-0.198,-0.9459
id_0ea23db22,trt_cp,72,D2,0.0257,0.2506,0.1037,0.0799,0.0573,0.7126
id_0ea9580cd,trt_cp,48,D2,-0.7028,0.0561,0.0253,1.141,-0.1244,0.0026
id_0eafcbe62,trt_cp,72,D2,0.0014,0.5991,0.689,0.1319,0.1742,-0.3204
id_0eafcfc06,trt_cp,72,D1,-0.6952,0.5676,-0.5184,-0.2202,0.9562,-0.5068
id_0eb0ffecd,trt_cp,48,D1,0.5097,-0.1285,-0.4093,0.4192,-0.134,-0.4863
id_0eb3e9a62,trt_cp,24,D1,0.0289,-0.9535,0.7695,-0.4405,0.9622,0.415
id_0eb4d5f7c,trt_cp,72,D2,0.5417,1.005,0.9656,0.0925,-0.7732,1.296
id_0eb75c840,ctl_vehicle,72,D2,1.304,1.579,0.3291,-1.609,0.3108,0.1478
id_0eba61972,trt_cp,72,D2,-1.139,-0.456,0.5103,0.7997,-0.2754,1.047
id_0ebc534e7,trt_cp,24,D1,-0.2702,-1.241,-1.211,-0.1247,-0.4737,0.6316
id_0ebc727a6,ctl_vehicle,24,D1,0.1529,0.3771,2.775,0.2367,-0.3831,0.9997
id_0ebdd4e6c,trt_cp,24,D2,0.4172,-0.6146,-0.0659,0.1218,-0.2265,0.7743
id_0ec357cca,trt_cp,24,D2,-0.6799,-0.4184,0.6111,1.178,-0.0513,-0.3404
id_0ec5107f3,trt_cp,24,D2,0.8868,0.5794,-0.5574,1.933,0.4956,-0.1215
id_0ec823dae,trt_cp,72,D2,-0.0822,0.1463,0.1425,-0.4118,-0.0575,-0.3454
id_0ec9ae67e,trt_cp,72,D2,-0.4298,-0.8192,-0.1451,0.8163,-1.074,0.6322
id_0ece9d972,trt_cp,48,D2,-0.0196,0.8804,0.0541,-0.0851,0.5101,0.7852
id_0ed010d4f,trt_cp,24,D2,-0.044,-0.2879,1.24,0.2095,0.0721,0.0925
id_0ed330f7e,ctl_vehicle,48,D2,0.7073,0.5372,-0.2871,-0.1888,-0.1001,0.3028
id_0ed3e3def,trt_cp,72,D1,7.704,-2.028,0.3271,0.1393,2.275,-10
id_0ed4afc0b,trt_cp,72,D2,0.3038,0.185,-0.6151,-0.3285,-0.463,0.0952
id_0ed60a83d,trt_cp,48,D2,-0.4701,0.0355,-0.4161,-0.3415,-0.5396,0.4569
id_0edf3ff7b,trt_cp,72,D2,-0.5153,-0.0609,0.0249,-0.063,0.0825,-0.8368
id_0ee4f6178,trt_cp,24,D1,1.273,-1.287,-0.6684,-0.9791,0.155,-0.5734
id_0ee5fa7af,ctl_vehicle,24,D2,0.7879,-0.278,0.5662,0.4116,0.4127,-0.5024
id_0ee61b7cd,trt_cp,72,D1,-0.0685,0.2353,0.1297,-0.4506,0.2403,0.7238
id_0ee6aa336,trt_cp,24,D2,-0.2628,0.3624,0.7063,-0.5669,-0.1884,0.3182
id_0eeac83e3,trt_cp,48,D1,-0.5411,0.4128,-0.6907,-0.5815,-0.5577,0.6858
id_0eeace5f2,trt_cp,24,D2,0.0857,-0.5696,0.0208,0.6032,-1.55,0.3382
id_0eeb5c744,trt_cp,48,D1,1.118,-0.5368,-0.1884,-0.34,-0.2703,-0.3346
id_0eef07343,trt_cp,48,D1,-0.2981,-1.023,1.614,0.5628,-1.2,0.6519
id_0ef825d0f,trt_cp,48,D1,-0.7649,0.3555,0.5262,0.5263,1.386,-0.4433
id_0efbe554d,trt_cp,48,D1,0.8519,0.0674,-0.4592,0.8947,0.2849,-0.4474
id_0f008164e,ctl_vehicle,48,D1,-0.6716,0.369,-0.3809,0.2934,2.224,1.867
id_0f0d5a8f3,trt_cp,24,D2,-1.184,-0.1941,0.1716,-0.2623,-0.005,-0.052
id_0f1009db8,trt_cp,48,D1,0.5147,-0.398,-0.3882,-0.3838,-0.4811,2.12
id_0f11047c3,trt_cp,24,D2,1.365,0.1202,2.219,3.808,1.167,-3.054
id_0f193efae,trt_cp,72,D2,-1.464,3.165,-0.014,1.894,-1.338,0.1255
id_0f256e49d,trt_cp,48,D1,0.5473,0.182,1.953,0.8559,0.1562,-0.0687
id_0f2c58664,trt_cp,48,D2,0.9259,1.027,-1.122,-1.12,1.068,-0.3028
id_0f310ef28,trt_cp,72,D2,-0.4442,-0.2512,0.4397,-0.6459,0.1098,-0.7243
id_0f43fb2c7,trt_cp,72,D2,-0.286,0.473,0.737,0.2002,0.4065,-0.161
id_0f45371d1,trt_cp,72,D1,-0.8169,0.8246,0.0258,0.4459,1.056,-1.268
id_0f50de321,trt_cp,48,D2,-0.4993,0.7844,0.1175,-2.105,-0.5489,-1.04
id_0f5482a9c,trt_cp,72,D2,0.9196,0.9527,0.1984,0.0476,0.1603,0.0735
id_0f5671a2c,trt_cp,48,D1,-1.197,1.343,-0.1948,0.2843,-0.3181,-0.0147
id_0f56f4ac2,trt_cp,72,D1,-0.1238,0.1778,-0.3284,0.3885,0.5416,0.5276
id_0f587176b,trt_cp,72,D2,-1.164,-1.401,-0.2928,-0.3242,0,-0.0839
id_0f6410d19,trt_cp,24,D1,1.346,-0.0463,0.8207,0.627,0.3349,-0.415
id_0f6dbe0b8,trt_cp,24,D1,-0.6136,-0.2628,-0.767,0.2722,-0.6043,1.48
id_0f6efbcec,trt_cp,48,D2,0.6464,0.6665,-1.044,-0.487,0.2807,-0.0762
id_0f7302766,trt_cp,72,D2,-0.3367,-0.1964,0.6285,0.1341,0.5401,1.006
id_0f8298369,trt_cp,24,D2,0.2681,0.1909,0.7782,1.016,-0.4085,0.1117
id_0f844e0c2,trt_cp,24,D1,0.5881,-1.793,-0.1418,0.8229,1.03,-0.1031
id_0f851e0d3,trt_cp,48,D2,-0.1038,-0.7833,0.6545,0.2375,0.1547,-1.089
id_0f85fab80,trt_cp,48,D2,-0.939,-1.254,-0.3929,-0.0727,-0.6728,0.5151
id_0f8cac628,trt_cp,48,D2,0.4753,0.6892,-0.8364,-0.2075,-0.0411,-0.3419
id_0f8dbac8b,trt_cp,48,D2,-0.2356,0.4512,-0.4044,-0.5564,-0.2037,-0.5145
id_0f8dee0fa,trt_cp,24,D2,1.076,0.8954,0.1245,0.36,1.152,-0.4674
id_0f8ecb148,trt_cp,72,D1,0.452,-0.2737,1.03,0.0136,-0.3847,0.7399
id_0f9871e45,trt_cp,24,D2,0.3751,-0.1539,1.348,0.5435,0.3095,0.5729
id_0f9a42120,trt_cp,72,D2,0.8811,-0.0746,-1.09,-1.003,-0.1886,0.1472
id_0f9af718f,trt_cp,72,D1,0.9734,0.1129,-0.7901,-0.519,-0.4369,0.3001
id_0f9b212b5,trt_cp,72,D2,0.8118,0.6817,-0.3038,-1.422,-0.6951,-0.875
id_0f9ef778f,trt_cp,24,D1,-1.043,-1.729,0.7619,-0.4034,1.044,-0.8027
id_0fa1b8c5b,ctl_vehicle,24,D2,0.4388,0.0593,0.4335,-0.5717,-0.1364,0.2151
id_0fa4a8b27,trt_cp,48,D1,0.7831,0.6581,0.5212,-0.1916,0.1401,-0.3299
id_0fa65e785,trt_cp,24,D2,0.2302,0.0847,1.493,0.2959,-0.8174,-0.4322
id_0fa74b817,trt_cp,24,D1,1.08,0.1056,-0.3523,-0.5113,-0.4432,-0.8798
id_0faa8784f,trt_cp,24,D1,0.1614,-1.708,0.9755,-0.3814,0.3308,-0.8372
id_0faf5043b,ctl_vehicle,72,D1,-0.2939,-0.8463,-0.0417,0.7847,-2.61,-0.7529
id_0fb73c9e8,trt_cp,48,D1,7.411,0.3016,-0.1634,1.85,3.064,-10
id_0fbef68f1,trt_cp,72,D2,-0.4053,-0.4444,-0.9822,-0.8815,0.4187,-1.837
id_0fbfaaa4b,trt_cp,24,D1,-0.2212,-1.834,-0.7516,0.5497,1.312,0.9728
id_0fc0c69ac,trt_cp,48,D2,-0.7384,0.7985,-1.165,3.466,0.2885,2.382
id_0fc0fff59,trt_cp,24,D1,-1.513,0.0003,0.2406,-0.5686,0.4543,0.4505
id_0fc442fcb,trt_cp,24,D1,-0.1512,-0.5759,2.434,-0.3424,0.7351,0.9363
id_0fc4a067c,trt_cp,72,D2,0.7367,2.059,1.416,4.097,0.66,-4.397
id_0fc76f595,trt_cp,72,D1,-0.5681,0.3594,-0.7879,-0.3426,1.254,0.4528
id_0fc985a9e,trt_cp,72,D2,-0.1443,-0.6248,0.2228,1.261,-0.7468,-0.0824
id_0fcae1565,trt_cp,72,D1,-0.384,0.0699,-0.8215,0.1258,-0.977,0.2992
id_0fcc0aa81,trt_cp,48,D1,0.0711,0.5524,0.2955,-0.3099,-0.0338,-0.2363
id_0fcd1541a,trt_cp,72,D2,-0.2133,0.2137,-0.6491,0.2454,-0.3505,0.1666
id_0fcf9075d,trt_cp,72,D2,-2.325,1.296,-0.6708,0.1911,0.0921,-0.4955
id_0fd32e39b,trt_cp,72,D1,-1.393,0.953,-0.3175,1.41,0.7226,-0.5911
id_0fd74ceba,trt_cp,24,D1,1.516,0.1081,1.873,-0.4826,0.5469,0.1673
id_0fd799b99,trt_cp,72,D2,-0.2242,0.3096,-0.3479,-0.4416,-0.3212,-0.8348
id_0fd99a53a,trt_cp,24,D1,1.325,-0.1441,0.0943,-0.3818,0.0193,0.3352
id_0fe44f4b2,trt_cp,48,D1,-0.9324,0.5858,-0.4293,0.0698,-0.2556,0.2531
id_0fe4de71c,trt_cp,48,D1,2.912,1.491,-0.1046,1.239,1.299,1.426
id_0fe733d7a,trt_cp,48,D2,-0.1366,0.4768,1.058,0.1409,-0.3316,0.2041
id_0fe95e3e3,trt_cp,24,D2,-0.3936,0.0103,1.763,0.3413,0.3192,0.0669
id_0feb42382,trt_cp,24,D2,-0.3484,0.0053,-0.1552,-0.213,-0.2719,-0.3041
id_0feb804f7,trt_cp,24,D2,-0.411,-1.702,0.653,0.3111,-1.976,-0.0893
id_0fef8d6ba,trt_cp,48,D1,-1.432,0.2678,-0.3995,0.5294,-0.3947,0.8391
id_0ff4f01b9,trt_cp,48,D2,-0.1244,0.4449,0.6704,-0.0793,0.3453,-2.13
id_0ff7e70ae,trt_cp,72,D1,-0.0935,-1.244,0.1306,-1.215,-2.259,-2.48
id_0ff876689,trt_cp,72,D1,-0.1079,-0.5085,-0.0795,0.2379,0.3246,0.5333
id_0ffbffa11,ctl_vehicle,24,D2,-1.419,-1.176,0.548,0.4109,-2.291,1.217
id_0ffdbaa23,ctl_vehicle,48,D1,-0.7812,-0.6665,-0.1357,0.4132,0.4006,0.0906
id_0ffe18b5a,trt_cp,72,D1,-0.624,-0.2207,-0.4461,0.0938,0.6416,0.8498
id_1000c6d57,trt_cp,48,D2,0.0556,0.1661,0.4825,-0.8118,0.5695,-1.54
id_10037cd24,ctl_vehicle,72,D1,-1.348,-1.99,0.2709,0.3052,-2.154,0.5613
id_10045fe3e,trt_cp,48,D1,0.6538,0.0238,0.3936,-0.634,0.0745,-0.3558
id_100522ba7,trt_cp,72,D2,0.4356,0.5947,0.6747,-0.3654,-0.5449,-0.7638
id_100bcd083,trt_cp,72,D2,-0.2054,-0.0893,-0.5213,0.5627,-0.335,1.477
id_100dc83c0,trt_cp,24,D1,-0.3756,-0.5326,1.368,-0.1902,0.1312,0.5521
id_1011e21dd,trt_cp,48,D1,0.3343,-0.3354,-0.2812,0.6664,0.3987,-0.7312
id_10184ca0a,trt_cp,24,D2,-0.7495,-0.853,1.375,-0.2228,-0.5321,0.5324
id_1018ade0b,trt_cp,72,D2,0.7149,2.151,-0.4273,-1.587,0.8686,-0.6803
id_101a13d0d,trt_cp,24,D2,-0.7669,0.6873,-0.6369,-0.0587,-0.9829,1.063
id_101aad6ac,trt_cp,72,D1,-0.6187,0.3153,-0.3388,-0.6924,-0.1374,0.3668
id_1021dd0b4,trt_cp,72,D1,0.4211,0.3446,-0.3465,0.3558,1.167,-0.2635
id_1022f304d,trt_cp,72,D1,-0.108,-0.1531,0.8288,0.1047,0.436,0.0028
id_102300476,trt_cp,72,D1,0.2923,0.2186,-0.6885,-0.3252,1.199,0.196
id_1028a6f78,trt_cp,48,D1,1.21,-0.4465,2.039,-0.3821,-1.363,0.2432
id_10304113a,trt_cp,48,D2,-0.5333,0.4555,-1.08,0.7515,0.1106,-0.7159
id_1031d3937,trt_cp,72,D1,0.4109,-1.243,-0.2124,0.3642,-0.4027,0.6322
id_103258bbc,trt_cp,48,D2,7.052,2.833,0.7966,2.146,4.68,-9.88
id_1032ca6a8,trt_cp,24,D1,-0.2656,0.0253,-0.2477,-0.5329,-0.5867,0.6136
id_103317914,trt_cp,24,D1,-0.1156,-0.4923,-0.5274,-0.6043,-1.152,0.256
id_1034c6606,trt_cp,48,D1,0.1359,0.3759,1.134,-0.5915,1.885,0.0311
id_103b36537,trt_cp,72,D1,-1.277,0.3262,0.0026,-0.3562,0.6795,0.2807
id_103cde0dd,ctl_vehicle,48,D1,0.2102,-1.386,1.054,1.546,-1.472,-0.1353
id_103d36ebf,trt_cp,48,D2,-0.4205,0.5011,-0.0659,0.2308,-0.103,-1.266
id_103f25d65,trt_cp,72,D1,-1.524,1.343,0.5721,0.2236,-0.7109,-0.2979
id_10407a903,trt_cp,72,D2,0.4772,-0.1405,-0.6423,-0.5971,-0.58,-1.386
id_104bbc3c4,ctl_vehicle,48,D1,0.0785,-0.2554,0.4182,-0.4101,-0.2792,-0.0022
id_104c17315,trt_cp,24,D1,-0.111,0.0082,0.3692,-0.2695,-0.7773,0.8942
id_10513ca60,trt_cp,24,D1,-0.6708,-0.4868,0.2539,0.1878,-0.7483,1.167
id_10578471d,trt_cp,48,D2,1.538,0.2005,-0.6404,0.1644,-0.1359,1.099
id_1058347cc,trt_cp,72,D2,-1.93,1.343,-0.2039,-0.7721,-0.0951,-0.4904
id_1058494f0,trt_cp,48,D1,0.298,-0.5329,-0.2418,-0.431,0.457,0.4634
id_1058e6a4e,trt_cp,24,D2,1.776,-0.7491,0.0748,0.4156,0.2348,0.8828
id_1059d4b9d,trt_cp,72,D1,0.7622,0.1911,1.048,0.1187,-0.213,-0.1343
id_105d6b272,trt_cp,72,D2,-0.4527,-0.6914,-3.41,0.5086,0.2495,-0.0869
id_105e36cf4,trt_cp,24,D1,-0.1929,0.2715,1.122,-0.7211,-0.3685,0.7739
id_10657f205,trt_cp,72,D2,-0.7199,1.338,-0.544,-1.371,-0.5949,-1.496
id_106752d0d,trt_cp,72,D1,1.133,0.3999,-0.8159,0.1241,0.1728,0.8439
id_1067b4a86,trt_cp,72,D2,0.0569,1.225,-1.672,-0.3791,-0.7659,0.4158
id_106836c93,trt_cp,48,D1,-0.6688,-0.4645,0.5579,0.1137,-0.4293,0.0864
id_106b22559,trt_cp,48,D2,-0.2657,-0.5274,1.123,-0.0941,0.2712,-0.4753
id_106c18737,trt_cp,72,D2,0.7876,-0.7703,0.8328,0.8576,1.016,-0.4671
id_106d8e108,ctl_vehicle,48,D2,0.9779,0.9629,0.3204,-0.3397,0.9253,-1.327
id_106fb5ae1,trt_cp,24,D1,0.5995,-1.816,0.7477,-0.3652,1.772,-0.9825
id_10761cc78,trt_cp,24,D2,-0.592,-0.0801,-0.2104,0.1677,-0.4282,-0.9117
id_107808e10,trt_cp,24,D1,1.283,-0.362,0.2384,4.909,0.1646,-0.4111
id_1078fb622,trt_cp,48,D2,0.1561,0.6622,-0.4908,0.6496,0.1304,-1.089
id_10807514e,trt_cp,48,D2,0.1053,-0.0392,0.3314,-0.2313,0.0381,0.1162
id_10888b6cb,trt_cp,72,D1,-0.4921,-0.177,1.557,-0.3207,0.9043,0.4974
id_1089d2393,trt_cp,72,D2,0.0854,0.1869,-1.789,-0.2432,0.159,-0.9437
id_1090100c3,trt_cp,24,D1,1.327,-0.2237,1.638,0.2911,-0.4276,0.9325
id_1090ac011,trt_cp,48,D2,1.308,-0.9675,0.0685,-0.9533,0.6816,0.8763
id_1090d11a2,trt_cp,24,D2,-1.061,-0.1113,0.4674,0.7597,-0.7527,0.2931
id_1093c6083,trt_cp,24,D1,-0.2384,-0.6445,-0.447,-0.4938,0.0909,0.044
id_1096818e4,trt_cp,48,D2,0.6439,-0.2804,0.9673,-0.5677,0.1087,-0.7888
id_1098a4662,trt_cp,24,D2,0.4252,0.4996,0.3474,0.3446,-0.122,-0.0866
id_109bc1ca1,trt_cp,72,D2,0.2056,-1.135,-0.0337,-0.1151,-0.6792,0.918
id_109d48191,trt_cp,48,D1,-0.4988,0.3246,-0.9661,0.2398,1.506,0.0859
id_10a01ce07,ctl_vehicle,72,D2,0.3294,1.449,-2.34,0.8633,0.2506,0.9726
id_10a03542d,trt_cp,48,D1,-0.128,0.5951,1.765,2.023,-1.664,-0.5376
id_10a16e694,trt_cp,24,D1,0.1507,-0.7522,-1.086,1.045,-1.063,-0.3949
id_10a205b78,trt_cp,72,D2,-1.353,-0.9034,-0.4404,1.393,0.3108,-0.2704
id_10a215433,trt_cp,24,D1,-0.7974,0.4664,0.3232,0.8235,0.1535,-0.199
id_10a4f2a2c,trt_cp,24,D2,-0.0075,-0.2154,0.0901,-0.466,-0.2957,0.4845
id_10a5857bc,trt_cp,72,D1,3.766,1.065,0.3567,-1.637,-1.586,-3.281
id_10a6e02d4,trt_cp,24,D2,-0.5643,0.0974,-1.437,-0.3004,-0.3007,0.2718
id_10a7a8540,trt_cp,24,D2,-0.2958,-0.3333,0.3657,-0.4631,-0.7881,-0.846
id_10a946ae1,trt_cp,72,D1,0.1544,0.0389,-0.1201,0.3601,-0.2167,0.0487
id_10ab970a9,trt_cp,72,D2,-0.8716,-0.4348,0.7198,-0.5922,0.3823,0.5765
id_10ac4bee0,trt_cp,24,D2,3.466,0.9704,2,3.045,1.008,-3.698
id_10b32e960,trt_cp,48,D2,4.549,-0.1047,2.578,-3.613,-0.4,1.39
id_10b859fb6,trt_cp,72,D1,1.461,-1.117,-0.5845,0.6306,0.6962,-0.6558
id_10baecf1b,trt_cp,48,D2,0.1803,-0.0677,-0.8777,-0.3455,0.6646,-0.1174
id_10bcb004f,trt_cp,24,D2,-0.8368,-1.402,1.762,-0.6617,-1.099,-0.3751
id_10bd577a8,trt_cp,24,D2,-0.7992,-0.7116,1.267,2.534,-1.043,-0.3198
id_10c490e86,trt_cp,48,D1,1.53,0.6225,0.0755,-0.6391,-0.7767,0.7682
id_10caa2c5d,trt_cp,24,D2,0.14,-0.3174,-0.0329,-0.1517,-0.4219,0.5759
id_10cb149e9,trt_cp,72,D1,0.3208,0.4696,-0.4259,-0.5365,-0.0902,-0.2257
id_10cd1361c,trt_cp,72,D2,-0.2353,1.6,0.3572,-0.0066,-0.1543,0.6224
id_10cf15677,trt_cp,48,D2,2.925,2.537,0.7978,2.526,3.582,-8.91
id_10cf19156,trt_cp,48,D2,-0.2265,-0.347,-2.159,-0.6308,-0.3902,-0.6736
id_10d4d674f,trt_cp,72,D1,0.1267,0.9017,0.0907,-0.6245,-0.6253,0.3051
id_10d6b326c,trt_cp,72,D1,-0.2802,-0.5783,-0.8128,0.75,0.9461,0.4782
id_10da33765,trt_cp,72,D2,0.2069,0.0112,-0.9369,0.2364,0.4884,0.4581
id_10da8e209,trt_cp,72,D1,-0.005,-0.066,0.3834,0.3389,0.7088,-1.73
id_10de96db1,trt_cp,24,D1,0.5962,0.0549,0.8141,-0.4931,-0.4864,-0.121
id_10e2af96a,trt_cp,24,D1,-0.6105,-0.7651,-0.0767,0.5953,-0.4729,-0.4753
id_10e538c0f,trt_cp,24,D1,1.458,-1.895,1.505,-0.5864,0.135,0.9583
id_10e566bf4,trt_cp,24,D1,-0.6352,0.2148,2.036,0.4202,-4.92,-0.2857
id_10e5be924,trt_cp,24,D2,-0.6793,-0.7139,-0.9683,0.0469,-2.168,0.6409
id_10e616649,trt_cp,72,D2,-0.9158,-0.1795,-0.3268,0.169,-0.5578,0.3058
id_10e7ce91f,trt_cp,72,D2,0.3174,0.9056,-0.1401,-0.1828,1.024,-0.3833
id_10eafd13c,trt_cp,48,D2,-0.1729,0.4849,-1.176,0.6641,-0.2814,0.5422
id_10f096405,trt_cp,48,D1,0.3159,0.1806,-0.1327,1.469,-0.7368,-0.2659
id_10f32c9b7,trt_cp,48,D1,-0.9475,-0.9292,0.3279,-0.3518,-0.2891,0.2025
id_10f3b2469,trt_cp,24,D1,-0.0702,0.4513,2.131,-0.4176,-1.792,0.5165
id_10f490094,trt_cp,24,D2,1.248,0.0688,1.621,0.578,-0.3889,0.8784
id_10f5f7d0e,ctl_vehicle,72,D1,-0.8493,-1.457,-0.3988,0.548,-2.871,0.6095
id_10f6cd644,trt_cp,24,D1,0.0345,0.33,-0.0628,0.4937,0.1387,-0.6566
id_10fac2d80,trt_cp,72,D2,-0.9882,0.9873,-0.4123,-0.2239,-0.3778,0.9149
id_1106d898d,trt_cp,48,D1,1.079,0.5159,-0.0969,-0.6255,-0.7203,-1.243
id_1107075e0,trt_cp,72,D2,-0.4228,0.1161,0.2953,-0.8412,-0.0493,0.1707
id_11074747f,trt_cp,24,D2,0.3956,-0.403,-0.5544,-0.1768,-0.2541,0.3695
id_1109b5469,trt_cp,48,D1,-0.3514,-0.714,-1.407,1.794,-1.591,0.3449
id_110c507b1,trt_cp,24,D1,0.2407,-0.2634,-0.1222,-1.676,0.5867,-0.0065
id_11103e00b,trt_cp,48,D1,-0.727,-1.853,-1.404,0.9311,2.652,0.9346
id_11106dae9,trt_cp,72,D1,1.589,-0.0519,2.743,0.4371,0.6618,-1.064
id_111593e3f,trt_cp,72,D2,-0.0262,0.3295,0.6524,0.2537,-0.6391,0.9556
id_111a390fb,trt_cp,72,D2,0.3208,-0.2138,0.1382,0.0436,0.7194,-0.0421
id_111ff295d,trt_cp,72,D1,0.3045,-0.2677,0.9742,-0.6867,0.311,0.3943
id_1121d414b,trt_cp,72,D2,0.8009,-0.279,0.1131,-1.01,0.0178,-0.4759
id_112952b3e,trt_cp,24,D2,3.354,0.8408,1.554,3.611,1.615,-4.675
id_112f312bd,trt_cp,48,D1,-0.6565,0.384,-1.035,0.2668,0.7538,-0.2244
id_112f4fc25,trt_cp,24,D2,0.6249,0.4904,0.2054,0.3036,0.1125,-0.6488
id_11311ec6c,trt_cp,72,D2,-0.9388,0.8757,-0.3421,0.8813,0.0522,-0.6705
id_1131bc631,trt_cp,48,D1,-0.1035,0.1152,-0.8202,-0.2826,0.4072,0.0722
id_11322e258,trt_cp,72,D2,-0.2373,-1.165,0.9483,-0.1487,0.0011,0.2113
id_1134c4a07,trt_cp,72,D1,-1.162,-0.5693,0.5552,2.43,1.137,-0.4485
id_1135bb2f9,trt_cp,24,D2,0.1932,1.293,0.4435,0.8419,0.368,-0.6049
id_113941288,trt_cp,24,D2,-0.8061,-2.032,1.001,-0.2123,-0.8212,0.503
id_113add595,trt_cp,48,D2,-0.3659,0.0766,0.9988,0.1844,0.3434,-0.9415
id_113b045e2,trt_cp,48,D2,-0.2211,0.0645,-0.2993,1.398,-0.3355,0.766
id_113e4f5c5,ctl_vehicle,24,D1,-0.1319,-0.8722,-1.022,-0.1255,0.3195,0.1894
id_1143d4ecf,trt_cp,48,D2,0.9816,0.3619,0.2966,0.556,0.9665,0.5272
